0.0 0.0 0.0
0.0 10.0 10.0
0.01 0.09045150375 0.09045150375
0.01 10.0 10.0
0.02 0.1809030075 0.1799131500876514
0.02 10.0 9.999010142587652
0.03 0.27135451125 0.26838493901295424
0.03 10.0 9.997030427762954
0.04 0.361806015 0.3558668705259085
0.04 10.0 9.994060855525909
0.05 0.45225751875 0.44235894462651415
0.05 10.0 9.990101425876514
0.06 0.5427090225 0.5278611613147712
0.06 10.0 9.98515213881477
0.07 0.63316052625 0.6123735205906797
0.07 10.0 9.97921299434068
0.08 0.72361203 0.6958960224542396
0.08 10.0 9.972283992454239
0.09 0.81406353375 0.778428666905451
0.09 10.0 9.96436513315545
0.1 0.9045150375 0.8599714539443137
0.1 10.0 9.955456416444314
0.11 0.99496654125 0.9405243835708279
0.11 10.0 9.945557842320827
0.12 1.085418045 1.0200874557849935
0.12 10.0 9.934669410784993
0.13 1.17586954875 1.0986606705868105
0.13 10.0 9.92279112183681
0.14 1.2663210525 1.176244027976279
0.14 10.0 9.909922975476277
0.15 1.35677255625 1.2528375279533988
0.15 10.0 9.896064971703398
0.16 1.44722406 1.32844117051817
0.16 10.0 9.881217110518168
0.17 1.53767556375 1.4030549556705927
0.17 10.0 9.865379391920591
0.18 1.6281270675 1.4766788834106668
0.18 10.0 9.848551815910666
0.19 1.71857857125 1.5493129537383923
0.19 10.0 9.83073438248839
0.2 1.809030075 1.6209571666537692
0.2 10.0 9.811927091653768
0.21 1.89948157875 1.6916115221567976
0.21 10.0 9.792129943406795
0.22 1.9899330825 1.7612760202474773
0.22 10.0 9.771342937747475
0.23 2.08038458625 1.8299506609258085
0.23 10.0 9.749566074675807
0.24 2.17083609 1.897635444191791
0.24 10.0 9.726799354191789
0.25 2.2612875937499997 1.964330370045425
0.25 10.0 9.703042776295423
0.26 2.3517390974999994 2.0300354384867108
0.26 10.0 9.678296340986709
0.27 2.442190601249999 2.094750649515648
0.27 10.0 9.652560048265645
0.28 2.532642104999999 2.158476003132236
0.28 10.0 9.625833898132234
0.29 2.6230936087499988 2.221211499336476
0.29 10.0 9.598117890586472
0.3 2.7135451124999985 2.282957138128367
0.3 10.0 9.569412025628363
0.31 2.8039966162499983 2.34371291950791
0.31 10.0 9.539716303257906
0.32 2.894448119999998 2.4034788434751038
0.32 10.0 9.5090307234751
0.33 2.984899623749998 2.4622549100299493
0.33 10.0 9.477355286279945
0.34 3.0753511274999976 2.520041119172446
0.34 10.0 9.444689991672442
0.35000000000000003 3.1658026312499974 2.5768374709025945
0.35000000000000003 10.0 9.41103483965259
